date,title,url,domain,language,neg,neu,pos,compound,ticker
20230201T224500Z,This is how alcohol consumption in South Dakota compares to other states,https://www.newscenter1.tv/this-is-how-alcohol-consumption-in-south-dakota-compares-to-other-states/,newscenter1.tv,English,0.0,1.0,0.0,0.0,CPI
20230201T224500Z,Safest cities in America 2023 : Violent crime rate increases drive per capita cost of crime,https://localnews8.com/news/crime-tracker/2023/01/31/safest-cities-in-america-2023-violent-crime-rate-increases-drive-per-capita-cost-of-crime/,localnews8.com,English,0.443,0.447,0.11,-0.8481,CPI
20230201T224500Z,Jagan richest CM in country facing graft charges : Pawan Kalyan,https://news.webindia123.com/news/Articles/India/20230202/4034003.html,news.webindia123.com,English,0.156,0.593,0.252,0.3182,CPI
20230201T223000Z,Mixed reactions on Budget from Bihar industrialists,https://news.webindia123.com/news/Articles/Business/20230202/4033988.html,news.webindia123.com,English,0.0,1.0,0.0,0.0,CPI
20230201T223000Z,BED and union balk at REV proposal to remove McNeil plant as renewable energy source,https://vermontbiz.com/news/2023/february/01/bed-and-union-balk-rev-proposal-remove-mcneil-plant-renewable-energy-source,vermontbiz.com,English,0.0,0.87,0.13,0.2732,CPI
20230201T223000Z,Global Pharmaceuticals & Medicine Manufacturing Industry,https://www.globenewswire.com/news-release/2023/02/01/2599916/0/en/Global-Pharmaceuticals-Medicine-Manufacturing-Industry-Research-Report-2022.html,globenewswire.com,English,0.0,1.0,0.0,0.0,CPI
20230201T223000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://magicvalley.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_d9d29c24-5bb0-578e-8338-3c3f6ccc9260.html,magicvalley.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T221500Z,Washington ranked ninth worst state in the nation for fines and fees collected per resident,https://www.thecentersquare.com/washington/washington-ranked-ninth-worst-state-in-the-nation-for-fines-and-fees-collected-per-resident/article_830751ee-a1c7-11ed-b8be-6b44771d2095.html,thecentersquare.com,English,0.227,0.773,0.0,-0.6249,CPI
20230201T221500Z,"Myopic Rejoiners cant admit the EU is still a failing , unreformable basket case",https://www.telegraph.co.uk/news/2023/02/01/myopic-rejoiners-cant-admit-eu-still-failing-unreformable-basket/,telegraph.co.uk,English,0.328,0.672,0.0,-0.5983,CPI
20230201T221500Z,"Union Budget has nothing for the people of Nagaland , Cong alleges",http://morungexpress.com/union-budget-has-nothing-for-thepeople-of-nagaland-cong-alleges,morungexpress.com,English,0.0,1.0,0.0,0.0,CPI
20230201T221500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.argentinastar.com/newsr/17586,argentinastar.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T221500Z,Brewing in New Zealand report reflects on a  post - Covid economy  ,http://www.voxy.co.nz/business/5/412477,voxy.co.nz,English,0.0,1.0,0.0,0.0,CPI
20230201T221500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://azdailysun.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_f2f400ec-eecd-5b20-90d0-1173220d320f.html,azdailysun.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T221500Z,Budget 2023 : Assam CM Sarma thanks PM for nearly doubling allocation for PM - DevINE,https://news.webindia123.com/news/Articles/India/20230202/4033968.html,news.webindia123.com,English,0.0,0.818,0.182,0.4404,CPI
20230201T221500Z,Xi Story : A ladle of water at villager home,https://www.centralasiatimes.com/news/273468998/xi-story-a-ladle-of-water-at-villagers-home,centralasiatimes.com,English,0.0,1.0,0.0,0.0,CPI
20230201T220000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://tucson.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_4acc66b9-c1dc-58e8-bf65-b8a71de5c96a.html,tucson.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T220000Z,Tyre Nichol death underscores the troubled history of specialized police units,http://theconversation.com/tyre-nichols-death-underscores-the-troubled-history-of-specialized-police-units-198851,theconversation.com,English,0.434,0.566,0.0,-0.7845,CPI
20230201T220000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.japanherald.com/newsr/17582,japanherald.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T220000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://nptelegraph.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_59ccc829-8b0c-5dcf-b421-e5353afb7582.html,nptelegraph.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T220000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.azerbaijannews.net/newsr/17552,azerbaijannews.net,English,0.0,0.826,0.174,0.2732,CPI
20230201T220000Z,"California communities rely on fines and fees more than most states , study shows",https://www.thecentersquare.com/california/california-communities-rely-on-fines-and-fees-more-than-most-states-study-shows/article_5fda6d32-a271-11ed-92aa-cf72b43277bc.html,thecentersquare.com,English,0.0,1.0,0.0,0.0,CPI
20230201T220000Z,Report : Louisiana state and local governments racking up the fines and fees,https://www.thecentersquare.com/louisiana/report-louisiana-state-and-local-governments-racking-up-the-fines-and-fees/article_b27f9716-a25c-11ed-8838-1331b0cd3d9e.html,thecentersquare.com,English,0.0,1.0,0.0,0.0,CPI
20230201T220000Z,Researchers Find Link Between Academic Medical Centers & Better Health Outcomes,https://www.miragenews.com/researchers-find-link-between-academic-medical-939441/,miragenews.com,English,0.0,0.756,0.244,0.4404,CPI
20230201T220000Z,New DOL Rule Allows Retirement Money to Finance ESG Agenda,https://www.theepochtimes.com/new-dol-rule-allows-retirement-money-to-finance-esg-agenda_5027106.html,theepochtimes.com,English,0.0,1.0,0.0,0.0,CPI
20230201T214500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://columbustelegram.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_8591d7a7-aed1-51f8-b796-c650dc7d33d7.html,columbustelegram.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T214500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://democratherald.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_f2b526b1-e94f-5002-ab07-40dddc8d074b.html,democratherald.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T214500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://bismarcktribune.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_a741902c-9a73-5693-a441-93e5272fc73a.html,bismarcktribune.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T214500Z,"Union Budget 2023 - 24 presents vision for Amrit Kaal , proposes changes income tax slabs , steep hike in capital investment",https://www.indiagazette.com/news/273469073/union-budget-2023-24-presents-vision-for-amrit-kaal-proposes-changes-income-tax-slabs-steep-hike-in-capital-investment,indiagazette.com,English,0.0,0.9,0.1,0.25,CPI
20230201T214500Z,Budget 2023 to strengthen economic fundamentals of resurgent New India : Assam CM,https://www.indiagazette.com/news/273470038/budget-2023-to-strengthen-economic-fundamentals-of-resurgent-new-india-assam-cm,indiagazette.com,English,0.0,0.827,0.173,0.3182,CPI
20230201T214500Z,Budget 2023 : Assam CM Sarma thanks PM for nearly doubling allocation for PM - DevINE,https://www.indiagazette.com/news/273470354/budget-2023-assam-cm-sarma-thanks-pm-for-nearly-doubling-allocation-for-pm-devine,indiagazette.com,English,0.0,0.818,0.182,0.4404,CPI
20230201T213000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.malaysiasun.com/newsr/17584,malaysiasun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T213000Z,Pennsylvania towns plug budgets with fines,https://www.thecentersquare.com/pennsylvania/pennsylvania-towns-plug-budgets-with-fines/article_64d4eae6-a26d-11ed-9479-f74154c9406f.html,thecentersquare.com,English,0.0,1.0,0.0,0.0,CPI
20230201T213000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://elkodaily.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_b3cb459e-e3db-525e-8380-4de87d3dae14.html,elkodaily.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T213000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.arabherald.com/newsr/17546,arabherald.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T213000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://mtstandard.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_8f469922-7c4e-5130-a692-59f9529d2fe7.html,mtstandard.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T211500Z,Budget 2023 - 24 will create new job opportunities : Assam CM,https://news.webindia123.com/news/Articles/Business/20230202/4033921.html,news.webindia123.com,English,0.0,0.63,0.37,0.5719,CPI
20230201T211500Z,Delaware Drinks The 2nd Most Alcohol In The Country,https://wjbr.com/2023/02/01/delaware-drinks-the-2nd-most-alcohol-in-the-country/,wjbr.com,English,0.0,1.0,0.0,0.0,CPI
20230201T211500Z,Texas ranked 5th worst state for dental health : WalletHub survey,https://www.fox26houston.com/news/texas-ranked-one-of-the-worst-states-for-dental-health-survey,fox26houston.com,English,0.313,0.687,0.0,-0.6249,CPI
20230201T211500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.haitisun.com/newsr/17579,haitisun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T211500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.irishsun.com/newsr/17540,irishsun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T211500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://yorknewstimes.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_0bc29c04-e0ba-5506-9bd0-16f8e873bd5f.html,yorknewstimes.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T211500Z,"Steve Ballmer USAFacts releases new stats on American crime , jobs , population and more – GeekWire",https://www.geekwire.com/2023/steve-ballmers-usafacts-releases-new-stats-on-american-crime-jobs-population-and-more/,geekwire.com,English,0.212,0.788,0.0,-0.5423,CPI
20230201T210000Z,"Worldwide Pharmaceuticals & Medicine Manufacturing Market : Featuring Johnson & Johnson , Pfizer and Novartis",https://www.prnewswire.com/news-releases/worldwide-pharmaceuticals--medicine-manufacturing-market-featuring-johnson--johnson-pfizer-and-novartis-301736519.html,prnewswire.com,English,0.0,1.0,0.0,0.0,CPI
20230201T210000Z,UPDATES : Iran Protests - Authorities Torture Young Men Sentenced to Death,https://eaworldview.com/2023/02/iran-protests-torture-death-row/,eaworldview.com,English,0.643,0.357,0.0,-0.8689,CPI
20230201T210000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://billingsgazette.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_e626f1e9-708e-5a67-bde5-b2cc84643b85.html,billingsgazette.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T210000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.europesun.com/newsr/17535,europesun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T210000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://starherald.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_e57bc8e2-85a9-5c64-9492-e0248799cc17.html,starherald.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T210000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.iranherald.com/newsr/17558,iranherald.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T204500Z,"Union Budget 2023 - 24 presents vision for Amrit Kaal , proposes changes income tax slabs , steep hike in capital investment",https://www.mexicostar.com/news/273469073/union-budget-2023-24-presents-vision-for-amrit-kaal-proposes-changes-income-tax-slabs-steep-hike-in-capital-investment,mexicostar.com,English,0.0,0.9,0.1,0.25,CPI
20230201T204500Z,A suitable buoy for the ordinary,https://www.gulftoday.ae/opinion/2023/02/01/a-suitable-buoy-for-the-ordinary,gulftoday.ae,English,0.0,1.0,0.0,0.0,CPI
20230201T204500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.mexicostar.com/newsr/17577,mexicostar.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T204500Z,Gallup Poll : Americans Say Government Is the Number One Problem Today,https://www.theepochtimes.com/gallup-poll-americans-say-government-is-the-number-one-problem-today_5026101.html,theepochtimes.com,English,0.208,0.692,0.1,-0.34,CPI
20230201T204500Z,Florida Governor Ron DeSantis Announces Tax Relief & Promotes Freedom Budget - Windermere Sun - For Healthier / Happier / More Sustainable Living,https://www.windermeresun.com/2023/02/01/florida-governor-ron-desantis-announces-tax-relief-promotes-freedom-budget/,windermeresun.com,English,0.0,0.517,0.483,0.9201,CPI
20230201T204500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.iraqsun.com/newsr/17548,iraqsun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T204500Z,"Aurora , Uvalde , Parkland , Boulder , Buffalo ... and Half Moon Bay",https://www.hmbreview.com/opinion/editorials/aurora-uvalde-parkland-boulder-buffalo-and-half-moon-bay/article_c264aea8-a23b-11ed-bdcc-1737b7f1354f.html,hmbreview.com,English,0.0,1.0,0.0,0.0,CPI
20230201T204500Z,Will Florida have two back - to - school tax holidays next year ? ,https://floridapolitics.com/archives/585240-will-florida-have-two-back-to-school-tax-holidays-next-year/,floridapolitics.com,English,0.0,0.794,0.206,0.3818,CPI
20230201T204500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.asiabulletin.com/newsr/17560,asiabulletin.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T203000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.trinidadtimes.com/newsr/17585,trinidadtimes.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T203000Z,Report : Louisiana state and local governments racking up the fines and fees,https://www.ktbs.com/news/louisiana/report-louisiana-state-and-local-governments-racking-up-the-fines-and-fees/article_971768a6-ecd2-56f1-b7db-9afaf58bd203.html,ktbs.com,English,0.0,1.0,0.0,0.0,CPI
20230201T203000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.israelherald.com/newsr/17553,israelherald.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T203000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://missoulian.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_1dc055cb-11ee-5766-9f60-780443ffb5c8.html,missoulian.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T203000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://rapidcityjournal.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_73edd2bc-7440-5ff5-b249-df4d2dc9985a.html,rapidcityjournal.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T203000Z,Geography and Race / Ethnicity Impact Access to Pediatric Cancer Care,https://www.oncologynurseadvisor.com/home/cancer-types/general-oncology/pediatric-cancer-care-geography-race-ethnicity-access/,oncologynurseadvisor.com,English,0.282,0.513,0.205,-0.296,CPI
20230201T203000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://trib.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_46db8f31-1561-50ba-9229-1aaa7a9811a6.html,trib.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T201500Z,Idaho House Bill Would Make Medical Care for Teens With Gender Dysphoria a Felony,https://www.bigcountrynewsconnection.com/idaho/idaho-house-bill-would-make-medical-care-for-teens-with-gender-dysphoria-a-felony/article_20c0fa04-db47-5128-8b26-fe760a09db66.html,bigcountrynewsconnection.com,English,0.198,0.621,0.181,-0.0772,CPI
20230201T201500Z,Europe Compounding Pharmacies Markets to 2028 with Italy Dominating,https://www.prnewswire.com/news-releases/europe-compounding-pharmacies-markets-to-2028-with-italy-dominating-301736505.html,prnewswire.com,English,0.216,0.784,0.0,-0.296,CPI
20230201T201500Z,Urgent Care Clinics Due Soon Amid Health Reform Calls,https://www.theepochtimes.com/urgent-care-clinics-due-soon-amid-health-reform-calls_5025333.html,theepochtimes.com,English,0.0,0.583,0.417,0.6124,CPI
20230201T201500Z,State 4th quarter business filings surge,https://www.montrosepress.com/free_access/states-4th-quarter-business-filings-surge/article_fa6a5fee-a102-11ed-a5b4-7f8f9c01e51f.html,montrosepress.com,English,0.0,1.0,0.0,0.0,CPI
20230201T201500Z,Tyre Nichol death underscores the troubled history of specialized police units,https://www.caledonianrecord.com/opinion/conversation/tyre-nichols-death-underscores-the-troubled-history-of-specialized-police-units/article_7d82e4f2-056e-5e3a-82e8-b2cdca92c433.html,caledonianrecord.com,English,0.434,0.566,0.0,-0.7845,CPI
20230201T201500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.indiagazette.com/newsr/17589,indiagazette.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T201500Z,"Union Budget 2023 - 24 presents vision for Amrit Kaal , proposes changes income tax slabs , steep hike in capital investment",https://www.nigeriasun.com/news/273469073/union-budget-2023-24-presents-vision-for-amrit-kaal-proposes-changes-income-tax-slabs-steep-hike-in-capital-investment,nigeriasun.com,English,0.0,0.9,0.1,0.25,CPI
20230201T200000Z,Chandrajit Banerjee | Budget : Growth - oriented  game - changer  roadmap,https://www.asianage.com:443/opinion/columnists/010223/chandrajit-banerjee-budget-growth-oriented-game-changer-roadmap.html,asianage.com,English,0.0,0.729,0.271,0.3818,CPI
20230201T200000Z,Sitharaman balancing act,https://punemirror.com/pune/cover-story/sitharaman-s-balancing-act/cid1675280293.htm,punemirror.com,English,0.0,1.0,0.0,0.0,CPI
20230201T200000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.brazilsun.com/newsr/17588,brazilsun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T200000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://www.gazettetimes.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_df103857-bb68-5e65-9283-32d44dba77d3.html,gazettetimes.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T194500Z,Ohio communities collect more law enforcement fines than most in U . S . ,https://www.thecentersquare.com/ohio/ohio-communities-collect-more-law-enforcement-fines-than-most-in-u-s/article_1119b546-a23e-11ed-b0c7-e7ec9c9a3081.html,thecentersquare.com,English,0.0,1.0,0.0,0.0,CPI
20230201T194500Z,Xi Story : A ladle of water at villager home,https://www.shanghaisun.com/news/273468998/xi-story-a-ladle-of-water-at-villagers-home,shanghaisun.com,English,0.0,1.0,0.0,0.0,CPI
20230201T194500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://kearneyhub.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_e7f2a6b0-79ff-51bf-93b0-e6550ba3d2d5.html,kearneyhub.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T194500Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://omaha.com/news/national/article_a9f2b171-08ac-59f5-9bd0-ed5bf7e9b9ce.html,omaha.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T193000Z,  We are doing well  | The Daily Star,https://www.thedailystar.net/opinion/views/news/we-are-doing-well-3236516,thedailystar.net,English,0.0,0.741,0.259,0.2732,CPI
20230201T193000Z,"Union Budget 2023 - 24 presents vision for Amrit Kaal , proposes changes income tax slabs , steep hike in capital investment",https://www.srilankasource.com/news/273469073/union-budget-2023-24-presents-vision-for-amrit-kaal-proposes-changes-income-tax-slabs-steep-hike-in-capital-investment,srilankasource.com,English,0.0,0.9,0.1,0.25,CPI
20230201T193000Z,Upcoming  watershed  moment in public defense could spark nationwide solutions,https://omaha.com/news/national/upcoming-watershed-moment-in-public-defense-could-spark-nationwide-solutions/article_a9f2b171-08ac-59f5-9bd0-ed5bf7e9b9ce.html,omaha.com,English,0.0,0.579,0.421,0.4767,CPI
20230201T193000Z,View : The intent of Budget 2023 is to build capabilities & competitiveness,https://economictimes.indiatimes.com/news/economy/policy/view-the-intent-of-budget-2023-is-to-building-capabilities-competitiveness/articleshow/97534747.cms,economictimes.indiatimes.com,English,0.0,1.0,0.0,0.0,CPI
20230201T191500Z,Budget 2023 to strengthen economic fundamentals of resurgent New India : Assam CM,https://news.webindia123.com/news/Articles/India/20230202/4033889.html,news.webindia123.com,English,0.0,0.827,0.173,0.3182,CPI
20230201T191500Z,One Year Later : The Pandemic Uneven Toll on Latin American Education,https://americasquarterly.org/article/one-year-later-the-pandemics-uneven-toll-on-latin-american-education/,americasquarterly.org,English,0.0,1.0,0.0,0.0,CPI
20230201T191500Z,A raft of concessions amid consolidation : The Hindu Editorial on Union Budget 2023 - 24,https://www.thehindu.com/opinion/editorial/a-raft-of-concessions-amid-consolidation-the-hindu-editorial-on-union-budget-2023-24/article66460314.ece,thehindu.com,English,0.0,1.0,0.0,0.0,CPI
20230201T191500Z,Changzhou is aiming at a new track : the future new energy capital,https://www.nepalnational.com/newsr/17583,nepalnational.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T190000Z,Mastering the Future : The Megalomaniacal Ambitions of the WEF,https://www.blacklistednews.com/article/84045/mastering-the-future-the-megalomaniacal-ambitions-of-the.html,blacklistednews.com,English,0.0,1.0,0.0,0.0,CPI
20230201T190000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.afghanistansun.com/newsr/17591,afghanistansun.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T190000Z,"Green Deal Industrial Plan for the Net - Zero Age - guide EUbusiness . com | EU news , business and politics",https://www.eubusiness.com/topics/environ/green-deal-industrial-plan-for-the-net-zero-age-guide,eubusiness.com,English,0.0,1.0,0.0,0.0,CPI
20230201T190000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.theusnews.com/newsr/17581,theusnews.com,English,0.0,0.826,0.174,0.2732,CPI
20230201T190000Z,Changzhou is aiming at a new track : the future new energy capital,https://www.britainnews.net/newsr/17539,britainnews.net,English,0.0,0.826,0.174,0.2732,CPI
20230201T190000Z,Israel Web3 Powerhouses Unite to Launch Inaugural ETHTLV,https://www.coinspeaker.com/israels-web3-powerhouses-unite-to-launch-inaugural-ethtlv/,coinspeaker.com,English,0.0,1.0,0.0,0.0,CPI
20230201T190000Z,Xi Focus - Closeup : A ladle of water at villager home,https://www.chinanationalnews.com/news/273467957/xi-focus-closeup-a-ladle-of-water-at-villagers-home,chinanationalnews.com,English,0.0,1.0,0.0,0.0,CPI
