date,title,url,domain,language,neg,neu,pos,compound,ticker
20200101T011500Z,Bangladesh also hit global headlines with good news in 2019,http://www.theindependentbd.com/post/230261,theindependentbd.com,English,0,0.756,0.244,0.4404,CPI
20200101T011500Z,Farm and Food : Let begin with what we know,https://journalstar.com/business/agriculture/farm-and-food-let-s-begin-with-what-we-know/article_399281d3-e9c2-5c6c-995b-d90c50c33f01.html,journalstar.com,English,0,1,0,0,CPI
20200101T013000Z,"Chinese president delivers 2020 New Year speech , vowing to achieve first centenary goal",https://www.globalsecurity.org/wmd/library/news/china/2019/china-191231-pladaily01.htm,globalsecurity.org,English,0,1,0,0,CPI
20200101T013000Z,Chinese President Xi Jinping delivers New Year speech,https://www.globalsecurity.org/wmd/library/news/china/2019/china-191231-pdo01.htm,globalsecurity.org,English,0,1,0,0,CPI
20200101T014500Z,Banana & Plantain,https://www.iita.org/cropsnew/banana-plantain/,iita.org,English,0,1,0,0,CPI
20200101T014500Z,Maize,https://www.iita.org/cropsnew/maize/,iita.org,English,0,1,0,0,CPI
20200101T020000Z,"San Joaquin County murder rate has dropped 25 % since 2010 , District Attorney Office says",https://www.abc10.com/article/news/crime/san-joaquin-homicide-rate/103-789654bc-031d-4eb3-a504-630d7813a68d,abc10.com,English,0.266,0.734,0,-0.6908,CPI
20200101T020000Z,2020 to have  milestone significance  - Chinadaily . com . cn,http://www.chinadaily.com.cn/a/202001/01/WS5e0ba22da310cf3e35581d4f.html,chinadaily.com.cn,English,0,0.769,0.231,0.2732,CPI
20200101T020000Z,Gas flaring in Nigeria,https://www.msn.com/en-xl/news/other/gas-flaring-in-nigeria/ar-BBYvDSI,msn.com,English,0,1,0,0,CPI
20200101T021500Z,2020 to have  milestone significance  - Chinadaily . com . cn,http://africa.chinadaily.com.cn/a/202001/01/WS5e0ba22da310cf3e35581d4f.html,africa.chinadaily.com.cn,English,0,0.769,0.231,0.2732,CPI
20200101T021500Z,"Open Forum : December 28 , 2019 | Catallaxy Files",http://catallaxyfiles.com/2019/12/28/open-forum-december-28-2019/comment-page-12/,catallaxyfiles.com,English,0,1,0,0,CPI
20200101T021500Z,Xi says 2020 is crucial in China anti - poverty battle,https://archive.shine.cn/nation/Xi-says-2020-is-crucial-in-Chinas-antipoverty-battle/shdaily.shtml,archive.shine.cn,English,0.539,0.461,0,-0.802,CPI
20200101T023000Z,Xi delivers New Year speech,https://www.thestar.com.my/news/regional/2020/01/01/xi-delivers-new-year-speech,thestar.com.my,English,0,1,0,0,CPI
20200101T024500Z,"Hanukkah machete attack could have been worse had it happened 10 minutes earlier , guest says",https://wtkr.com/2019/12/31/hanukkah-machete-attack-could-have-been-worse-had-it-happened-10-minutes-earlier-guest-says/,wtkr.com,English,0.323,0.677,0,-0.7351,CPI
20200101T030000Z,Vinh Long continues to impress and promises more,https://www.vir.com.vn/vinh-long-continues-to-impress-and-promises-more-72802.html,vir.com.vn,English,0,0.522,0.478,0.6705,CPI
20200101T030000Z,"HEY 2020 , WE FINALLY MEET FACE TO FACE ! ",https://sg.news.yahoo.com/hey-2020-finally-meet-face-004222344.html,sg.news.yahoo.com,English,0,1,0,0,CPI
20200101T031500Z,Nigerian incomes will shrink in 2020 – Rewane – Punch Newspapers,https://punchng.com/nigerians-incomes-will-shrink-in-2020-rewane/,punchng.com,English,0,1,0,0,CPI
20200101T033000Z,Israeli 2019 GDP growth comes in just ahead of forecasts,https://www.haaretz.com/israel-news/business/.premium-israeli-2019-gdp-growth-comes-in-just-ahead-of-forecasts-1.8344322,haaretz.com,English,0,0.776,0.224,0.3818,CPI
20200101T034500Z,"2019 as Nigeria year of gas , uncompleted FIDs | The Guardian Nigeria News - Nigeria and World NewsEnergy The Guardian Nigeria News – Nigeria and World News",https://guardian.ng/energy/2019-as-nigerias-year-of-gas-uncompleted-fids/,guardian.ng,English,0,1,0,0,CPI
20200101T034500Z,Community telecentre gives hope to learners - Malawi Nyasa Times - News from Malawi about Malawi,https://www.nyasatimes.com/community-telecentre-gives-hope-to-learners/,nyasatimes.com,English,0,0.818,0.182,0.4404,CPI
20200301T000000Z,"Slovak Anti - Graft Bloc Wins Big in Election , Exit Poll Shows",https://www.msn.com/en-us/news/world/slovak-anti-graft-bloc-wins-big-in-election-exit-poll-shows/ar-BB10ztgE,msn.com,English,0.153,0.6,0.247,0.34,CPI
20200301T003000Z,Singapore girds itself for worst - case climate crisis,https://www.businesslive.co.za/bt/business-and-economy/2020-03-01-singapore-girds-itself-for-worst-case-climate-crisis/,businesslive.co.za,English,0.577,0.423,0,-0.8481,CPI
20200301T003000Z,Thousands of refugee life jackets attached to Mia pillars,https://www.houstonchronicle.com/news/article/Thousands-of-refugee-life-jackets-attached-to-Mia-15080099.php,houstonchronicle.com,English,0.216,0.784,0,-0.296,CPI
20200301T004500Z,Thousands of refugee life jackets attached to Mia pillars,https://www.seattlepi.com/news/article/Thousands-of-refugee-life-jackets-attached-to-Mia-15080099.php,seattlepi.com,English,0.216,0.784,0,-0.296,CPI
20200301T010000Z,Italy new affliction | Jordan Times,http://www.jordantimes.com/opinion/paola-subacchi/italys-new-affliction,jordantimes.com,English,0,1,0,0,CPI
20200301T011500Z,Thousands of refugee life jackets attached to Mia pillars,https://www.thetelegraph.com/news/article/Thousands-of-refugee-life-jackets-attached-to-Mia-15080099.php,thetelegraph.com,English,0.216,0.784,0,-0.296,CPI
20200301T014500Z,Slovak Anti - Graft Parties Surprise With Resounding Election Win,https://www.msn.com/en-us/news/world/slovak-anti-graft-parties-surprise-with-resounding-election-win/ar-BB10ztgE,msn.com,English,0.145,0.314,0.541,0.743,CPI
20200301T020000Z,Opinion | Is This Coronavirus  the Big One ? - The New York Times,https://www.nytimes.com/2020/02/29/opinion/sunday/coronavirus-outbreak.html,nytimes.com,English,0,1,0,0,CPI
20200301T021500Z,  Falling per capita income in Sindh requires urgent response  | Karachi | thenews . com . pk,https://www.thenews.com.pk/print/621905-falling-per-capita-income-in-sindh-requires-urgent-response,thenews.com.pk,English,0.111,0.764,0.125,0.0516,CPI
20200301T023000Z,"COMMENTARY : Canadian health system is a warning , not a beacon",https://www.fredericksburg.com/opinion/commentary-canadian-health-system-is-a-warning-not-a-beacon/article_57680b62-0753-5095-989e-f940506830b2.html,fredericksburg.com,English,0.255,0.745,0,-0.34,CPI
20200301T024500Z,New VAT rate takes toll on businesses - The Nation Nigeria,https://thenationonlineng.net/new-vat-rate-takes-toll-on-businesses/,thenationonlineng.net,English,0,1,0,0,CPI
20200301T040000Z,"Cars , corruption and love : five things to know about Slovakia",https://www.thenews.com.pk/print/622156-cars-corruption-and-love-five-things-to-know-about-slovakia,thenews.com.pk,English,0,0.682,0.318,0.6369,CPI
20200301T043000Z,Communist Manifesto Remembered : Part - 2 - 10 suggested measures of socialism : China socialism – Countercurrents,https://countercurrents.org/2020/03/communist-manifesto-remembered-part-2-10-suggested-measures-of-socialism-chinas-socialism,countercurrents.org,English,0,1,0,0,CPI
20200301T050000Z,Provide Africa with cheaper credit,https://www.ghanaweb.com/GhanaHomePage/politics/Provide-Africa-with-cheaper-credit-President-881755,ghanaweb.com,English,0,0.606,0.394,0.3818,CPI
20200301T051500Z,  But what about China and India ? ,https://www.nationalobserver.com/2020/02/28/opinion/what-about-china-and-india,nationalobserver.com,English,0,1,0,0,CPI
20200301T054500Z,"Netherlands Generators for Internal Combustion Engines Market , 2020 - 2025 : Analysis , Forecast , Size , Trends & Insights",https://finance.yahoo.com/news/netherlands-generators-internal-combustion-engines-161900175.html,finance.yahoo.com,English,0,1,0,0,CPI
20200301T061500Z,Rethinking human development,https://myrepublica.nagariknetwork.com/news/rethinking-human-development/,myrepublica.nagariknetwork.com,English,0,1,0,0,CPI
20200301T061500Z,Slovak Anti - Graft Bloc Surprises With Decisive Election Win,https://www.msn.com/en-us/news/world/slovak-anti-graft-bloc-surprises-with-decisive-election-win/ar-BB10ztgE,msn.com,English,0.154,0.336,0.51,0.6486,CPI
20200301T063000Z,Is this coronavirus  the Big One ? ,https://gulfnews.com/world/asia/is-this-coronavirus-the-big-one-1.1583038610650,gulfnews.com,English,0,1,0,0,CPI
20200301T071500Z,Counties to share in Bristol casino revenues,https://www.heraldcourier.com/news/counties-to-share-in-bristol-casino-revenues/article_cbfababd-3ed8-502b-833e-bcf2eaf95cf9.html,heraldcourier.com,English,0,0.732,0.268,0.296,CPI
20200301T073000Z,"The Mother of all Elections , tomorrow - Guyana Chronicle",http://guyanachronicle.com/2020/03/01/the-mother-of-all-elections-tomorrow,guyanachronicle.com,English,0,1,0,0,CPI
20200301T074500Z,"If things are so bad , why is Ireland such a success ? ",https://www.independent.ie/opinion/comment/if-things-are-so-bad-why-is-ireland-such-a-success-39002988.html,independent.ie,English,0.277,0.494,0.229,-0.2002,CPI
20200301T074500Z,Foreword to the Tony Blair Institute for Global Change report,https://www.jpost.com/Jpost-Tech/Foreword-to-the-Tony-Blair-Institute-for-Global-Change-report-619356,jpost.com,English,0,1,0,0,CPI
20200301T074500Z,SitNews : Seafood Trade Troubles By LAINE WELCH,http://www.sitnews.us/LaineWelch/022920_fish_factor.html,sitnews.us,English,0.333,0.667,0,-0.4588,CPI
20200301T080000Z,Weve watched the maturity of the suffocating monstrosity of self - interest,http://www.jamaicaobserver.com/the-agenda/we-ve-watched-the-maturity-of-the-suffocating-monstrosity-of-self-interest_188340?profile=1096,jamaicaobserver.com,English,0,0.769,0.231,0.4588,CPI
20200301T084500Z,"In China , Organic Food Is Gaining Ground",https://www.chinafile.com/media/china-organic-food-gaining-ground,chinafile.com,English,0,0.682,0.318,0.4215,CPI
20200301T090000Z,"Israel ,  Start - up Nation , Groans Under Strains of Growth and Neglect",https://www.nytimes.com/2020/03/01/world/middleeast/israel-election-issues.html,nytimes.com,English,0.329,0.506,0.165,-0.3818,CPI
20200301T090000Z,Weve watched the maturity of the suffocating monstrosity of self - interest,http://www.jamaicaobserver.com/the-agenda/we-ve-watched-the-maturity-of-the-suffocating-monstrosity-of-self-interest_188340?profile=1444,jamaicaobserver.com,English,0,0.769,0.231,0.4588,CPI
20200301T090000Z,Thousands of refugee life jackets attached to Mia pillars,https://www.winonadailynews.com/news/state-and-regional/mn/thousands-of-refugee-life-jackets-attached-to-mia-pillars/article_2d214578-f0f1-59cc-84ae-c312fe11c471.html,winonadailynews.com,English,0.216,0.784,0,-0.296,CPI
20200301T091500Z,"Israel ,  startup nation , groans under strains of growth and neglect | World News , The Indian Express",https://indianexpress.com/article/world/israel-startup-nation-groans-under-strains-of-growth-and-neglect-6293951/,indianexpress.com,English,0.263,0.606,0.131,-0.3818,CPI
20200301T091500Z,Global Fluorspar Market Increased Slightly to $1 . 6B and Is to Continue Modest Growth,https://www.globaltrademag.com/global-fluorspar-market-increased-slightly-to-1-6b-and-is-to-continue-modest-growth/,globaltrademag.com,English,0,0.719,0.281,0.5719,CPI
20200301T093000Z,Remove  Africa Risk Premium  from the credit rating structure – Akufo - Addo to Capital Markets,http://businessdayghana.com/remove-africa-risk-premium-from-the-credit-rating-structure-akufo-addo-to-capital-markets/,businessdayghana.com,English,0.126,0.719,0.156,0.128,CPI
20200301T094500Z,Apocalypse now : The Earth has only ten years to reverse climate change blowback,https://www.newindianexpress.com/magazine/2020/mar/01/apocalypse-now-2109450.html,newindianexpress.com,English,0,1,0,0,CPI
20200301T100000Z,"Envoy Anchorage visit reaffirms strong ties between PH , Alaska Asian Journal News",http://www.asianjournal.com/usa/washingtondc/envoys-anchorage-visit-reaffirms-strong-ties-between-ph-alaska/,asianjournal.com,English,0,0.769,0.231,0.5106,CPI
20200301T100000Z,Lee : Let the healthcare market decide,https://qconline.com/opinion/columnists/lee-let-the-healthcare-market-decide/article_c6244198-3262-5393-9406-cd17bdbb1fea.html,qconline.com,English,0,1,0,0,CPI
20200301T101500Z,Lee : Let the healthcare market decide,https://qctimes.com/opinion/columnists/lee-let-the-healthcare-market-decide/article_da1be46f-c33d-5fd7-b42c-3116462fc379.html,qctimes.com,English,0,1,0,0,CPI
20200401T000000Z,"With COVID - 19 testing criteria restricted in Canada , can we be sure we are flattening the curve ? | Canada | News",https://www.saltwire.com/news/canada/with-covid-19-testing-criteria-restricted-in-canada-can-we-be-sure-we-are-flattening-the-curve-432166/,saltwire.com,English,0.119,0.776,0.105,-0.0772,CPI
20200401T000000Z,Roper : Lessons from the Great Depression,http://www.truenorthreports.com/roper-lessons-from-the-great-depression,truenorthreports.com,English,0.314,0.339,0.347,0.1027,CPI
20200401T000000Z,Gov . Bill Lee responds to Kentucky governor call to avoid Tennessee,https://www.theleafchronicle.com/story/news/politics/2020/03/31/gov-bill-lee-tennessee-covid-19-testing-numbers-responding-kentucky-governor/5099151002/,theleafchronicle.com,English,0.18,0.82,0,-0.296,CPI
20200401T000000Z,DCHD shares COVID - 19 insight,https://www.greensburgdailynews.com/news/local_news/dchd-shares-covid-19-insight/article_fe52647e-738a-11ea-9d65-d7c6b72e9e88.html,greensburgdailynews.com,English,0,0.645,0.355,0.296,CPI
20200401T000000Z,"Trump says the federal government is holding back almost 10 , 000 ventilators",https://www.cnn.com/world/live-news/coronavirus-pandemic-03-31-20/h_d7910f7f1f9212668bcb09785128d04e,cnn.com,English,0,1,0,0,CPI
20200401T000000Z,"AP FACT CHECK : Trump misfires on virus death rates , tests",https://reviewtimes.com/national-news/2020/03/31/ap-fact-check-trumps-misfires-on-virus-death-rates-tests/,reviewtimes.com,English,0.302,0.698,0,-0.5994,CPI
20200401T000000Z,"Commercial tenants , landlords brace for first rent day of COVID - 19 crisis – BizWest",https://bizwest.com/2020/03/31/commercial-tenants-landlords-brace-for-first-rent-day-of-covid-19-crisis/,bizwest.com,English,0.255,0.745,0,-0.6249,CPI
20200401T000000Z,"US coronavirus death toll surges past 3 , 000",https://www.telegraphindia.com/world/us-coronavirus-death-toll-surges-past-3-000/cid/1760924,telegraphindia.com,English,0.394,0.606,0,-0.5994,CPI
20200401T000000Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.pineandlakes.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,pineandlakes.com,English,0.191,0.809,0,-0.3818,CPI
20200401T001500Z,"Community Scoop » On Buying Ventilators , And Expanding The Testing For Covid - 19",http://community.scoop.co.nz/2020/04/on-buying-ventilators-and-expanding-the-testing-for-covid-19/,community.scoop.co.nz,English,0,0.873,0.127,0.1531,CPI
20200401T001500Z,New Mexico plans increase in daily COVID - 19 testing - New Mexico In Depth,http://nmindepth.com/2020/03/31/new-mexico-plans-increase-in-daily-covid-19-testing/,nmindepth.com,English,0,0.839,0.161,0.3182,CPI
20200401T001500Z,India Coronavirus Lockdown Means Millions Of Migrant Workers Cant Earn A Living : Goats and Soda : NPR,https://www.npr.org/sections/goatsandsoda/2020/03/31/822642382/coronavirus-lockdown-sends-migrant-workers-on-a-long-and-risky-trip-home,npr.org,English,0,1,0,0,CPI
20200401T001500Z,FAST FORWARD TO THAILAND 4 . 0,https://www.bangkokpost.com/business/1881410/fast-forward-to-thailand-4-0,bangkokpost.com,English,0,1,0,0,CPI
20200401T001500Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.wcsufm.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,wcsufm.org,English,0.153,0.847,0,-0.2023,CPI
20200401T001500Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.whqr.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,whqr.org,English,0.153,0.847,0,-0.2023,CPI
20200401T001500Z,"In one week , Missouri saw a 600 % jump in coronavirus cases the largest increase in the country",https://www.stltoday.com/business/local/in-one-week-missouri-saw-a-600-jump-in-coronavirus-cases-the-largest-increase-in/article_3b3ad75f-a5c8-5457-abaa-9adc9e68f168.html,stltoday.com,English,0,0.867,0.133,0.3182,CPI
20200401T001500Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.peconicpublicbroadcasting.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,peconicpublicbroadcasting.org,English,0.153,0.847,0,-0.2023,CPI
20200401T001500Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.dl-online.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,dl-online.com,English,0.191,0.809,0,-0.3818,CPI
20200401T001500Z,"Eight new COVID - 19 cases increase Sask . total to 184 , with 21 recovered",https://www.ckom.com/2020/03/31/hold-3/,ckom.com,English,0,0.839,0.161,0.3182,CPI
20200401T001500Z,Reader voices in the time of coronavirus,https://www.gazettenet.com/Rescued-pup-helps-us-acclimate-to-sit-and-stay-33512819,gazettenet.com,English,0,1,0,0,CPI
20200401T001500Z,"CT banks agree to delays for mortgage payments , foreclosures",https://www.newmilfordspectrum.com/news/coronavirus/article/Lamont-Certainly-April-is-going-to-be-a-15168466.php,newmilfordspectrum.com,English,0.264,0.543,0.194,-0.2263,CPI
20200401T001500Z,Gov . Bill Lee responds to Kentucky governor call to avoid Tennessee,https://www.knoxnews.com/story/news/politics/2020/03/31/gov-bill-lee-tennessee-covid-19-testing-numbers-responding-kentucky-governor/5099151002/,knoxnews.com,English,0.18,0.82,0,-0.296,CPI
20200401T003000Z,"AP FACT CHECK : Trump misfires on virus death rates , tests",https://www.southernstandard.com/tennessee-covid-19-updates/ap-fact-check-trumps-misfires-virus-death-rates-tests/,southernstandard.com,English,0.302,0.698,0,-0.5994,CPI
20200401T003000Z,"Coronavirus : Birx and Fauci warn of as many as 240 , 000 COVID - 19 deaths",https://www.courier-journal.com/story/news/politics/2020/03/31/coronavirus-response-tuesday-pelosi-trump/5093205002/,courier-journal.com,English,0.097,0.903,0,-0.1027,CPI
20200401T003000Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://news.wsiu.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,news.wsiu.org,English,0.153,0.847,0,-0.2023,CPI
20200401T003000Z,"Mapping Ohio 2 , 199 coronavirus cases , plus county details",https://www.cleveland.com/coronavirus/2020/03/mapping-ohios-2199-coronavirus-cases-plus-county-details.html,cleveland.com,English,0,1,0,0,CPI
20200401T003000Z,Tanzania traditional cooking banana yields more than expected ! ,https://www.iita.org/news-item/tanzanias-traditional-cooking-banana-yields-more-than-expected/,iita.org,English,0,1,0,0,CPI
20200401T003000Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.wnmufm.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,wnmufm.org,English,0.153,0.847,0,-0.2023,CPI
20200401T003000Z,Richard Wilkins has been slammed for using four COVID - 19 tests while asymptomatic,https://www.cairnspost.com.au/richard-wilkins-has-been-slammed-for-using-four-covid19-tests-while-asymptomatic/news-story/052c10d69a637570f3e424d5bee15d19?nk=0055958c100bb247be32cc8976387eed-1585700228,cairnspost.com.au,English,0,1,0,0,CPI
20200401T003000Z,  The whole city laid off : US jobless claims climb sky high amid coronavirus crisis,https://www.fox5atlanta.com/news/the-whole-city-laid-off-us-jobless-claims-climb-sky-high-amid-coronavirus-crisis,fox5atlanta.com,English,0.24,0.76,0,-0.6249,CPI
20200401T003000Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.thedickinsonpress.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,thedickinsonpress.com,English,0.191,0.809,0,-0.3818,CPI
20200401T003000Z,Gov . Bill Lee responds to Kentucky governor call to avoid Tennessee,https://www.courier-journal.com/story/news/politics/2020/03/31/gov-bill-lee-tennessee-covid-19-testing-numbers-responding-kentucky-governor/5099151002/,courier-journal.com,English,0.18,0.82,0,-0.296,CPI
20200401T003000Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.northernpublicradio.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,northernpublicradio.org,English,0.153,0.847,0,-0.2023,CPI
20200401T003000Z,"CT banks agree to delays for mortgage payments , foreclosures",https://www.trumbulltimes.com/news/coronavirus/article/Lamont-Certainly-April-is-going-to-be-a-15168466.php,trumbulltimes.com,English,0.264,0.543,0.194,-0.2263,CPI
20200401T003000Z,"Sask . COVID - 19 cases climb to 184 , new pandemic response program launched",https://www.thereminder.ca/news/local-news/sask-covid-19-cases-climb-to-184-new-pandemic-response-program-launched-1.24109865,thereminder.ca,English,0,0.88,0.12,0.128,CPI
20200401T003000Z,"CT banks agree to delays for mortgage payments , foreclosures",https://www.middletownpress.com/news/coronavirus/article/Lamont-Certainly-April-is-going-to-be-a-15168466.php,middletownpress.com,English,0.264,0.543,0.194,-0.2263,CPI
20200401T004500Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.theosakisreview.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,theosakisreview.com,English,0.191,0.809,0,-0.3818,CPI
20200401T004500Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.wprl.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,wprl.org,English,0.153,0.847,0,-0.2023,CPI
20200401T004500Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.superiortelegram.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,superiortelegram.com,English,0.191,0.809,0,-0.3818,CPI
20200401T004500Z,How stressful is living in Florida ? See how we ranked in this study - News - The Times,https://www.apalachtimes.com/news/20200331/how-stressful-is-living-in-florida-see-how-we-ranked-in-this-study,apalachtimes.com,English,0.18,0.82,0,-0.5106,CPI
20200401T004500Z,"Coping with a dual shock : COVID - 19 and oil prices | VOX , CEPR Policy Portal",https://voxeu.org/article/coping-dual-shock-covid-19-and-oil-prices,voxeu.org,English,0.178,0.822,0,-0.3818,CPI
20200401T004500Z,"Glendale now has 76 confirmed coronavirus cases , becoming one of highest infected cities in the county",https://www.latimes.com/socal/glendale-news-press/news/story/2020-03-31/glendale-coronavirus-62-cases-third-highest-in-county,latimes.com,English,0.176,0.824,0,-0.4939,CPI
20200401T004500Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.perhamfocus.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,perhamfocus.com,English,0.191,0.809,0,-0.3818,CPI
20200401T004500Z,Governor Greg Abbott extends order ; schools closed until at least May 4,https://www.ktre.com/2020/03/31/governor-greg-abbott-extends-order-schools-closed-until-least-may/,ktre.com,English,0,0.87,0.13,0.128,CPI
20200401T010000Z,"Minnesota scrambles for an extra 5 , 000 hospital beds in COVID - 19 fight",https://www.westfargopioneer.com/lifestyle/health/5023404-Minnesota-scrambles-for-an-extra-5000-hospital-beds-in-COVID-19-fight,westfargopioneer.com,English,0.191,0.809,0,-0.3818,CPI
20200401T010000Z,Coronavirus Lockdown Sends Migrant Workers On A Long And Risky Trip Home,https://www.wuwf.org/post/coronavirus-lockdown-sends-migrant-workers-long-and-risky-trip-home,wuwf.org,English,0.153,0.847,0,-0.2023,CPI
20200401T010000Z,  On our own now : U . S . strategic stockpile empty of medical supplies,https://www.metro.us/on-our-own-now/,metro.us,English,0.167,0.833,0,-0.2023,CPI
20200401T010000Z,"AP FACT CHECK : Trump misfires on virus death rates , tests",https://www.ourmidland.com/news/medical/article/AP-FACT-CHECK-Trump-s-misfires-on-virus-death-15169418.php,ourmidland.com,English,0.302,0.698,0,-0.5994,CPI
20200401T010000Z,24 new coronavirus cases announced Tuesday in Wyoming ; total reaches 120,https://www.kpvi.com/news/national_news/24-new-coronavirus-cases-announced-tuesday-in-wyoming-total-reaches-120/article_fd2372b3-9020-5937-9c59-db5fc0a91d7c.html,kpvi.com,English,0,0.893,0.107,0.0516,CPI
20200401T010000Z,"With COVID - 19 testing criteria restricted in Canada , can we be sure we are flattening the curve ? | Canada | News",https://www.thechronicleherald.ca/news/canada/with-covid-19-testing-criteria-restricted-in-canada-can-we-be-sure-we-are-flattening-the-curve-432166/,thechronicleherald.ca,English,0.119,0.776,0.105,-0.0772,CPI
20200401T010000Z,Covid 19 coronavirus : Testing to be ramped up to 5000 a day – a 35 % increase,https://www.nzherald.co.nz/politics/news/article.cfm?c_id=280&objectid=12321442,nzherald.co.nz,English,0,0.839,0.161,0.3182,CPI
